Program,Year,Period,Week Ending,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Zip Code,Region,watershed_code,Watershed,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
SURVEY,1951,OCT,,NATIONAL,US TOTAL,,,,,,,,0,,MILK,"MILK - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"8,410,000,000",
SURVEY,1951,NOV,,NATIONAL,US TOTAL,,,,,,,,0,,MILK,"MILK - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"7,508,000,000",
SURVEY,1951,DEC,,NATIONAL,US TOTAL,,,,,,,,0,,MILK,"MILK - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"7,717,000,000",
SURVEY,1950,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,MILK,"MILK - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"116,602,000,000",
SURVEY,1950,JAN,,NATIONAL,US TOTAL,,,,,,,,0,,MILK,"MILK - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"8,378,000,000",
SURVEY,1950,FEB,,NATIONAL,US TOTAL,,,,,,,,0,,MILK,"MILK - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"8,199,000,000",
SURVEY,1950,MAR,,NATIONAL,US TOTAL,,,,,,,,0,,MILK,"MILK - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"9,785,000,000",
SURVEY,1950,APR,,NATIONAL,US TOTAL,,,,,,,,0,,MILK,"MILK - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"10,387,000,000",
SURVEY,1950,MAY,,NATIONAL,US TOTAL,,,,,,,,0,,MILK,"MILK - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"12,034,000,000",
SURVEY,1950,JUN,,NATIONAL,US TOTAL,,,,,,,,0,,MILK,"MILK - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"12,138,000,000",
SURVEY,1950,JUL,,NATIONAL,US TOTAL,,,,,,,,0,,MILK,"MILK - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"11,497,000,000",
SURVEY,1950,AUG,,NATIONAL,US TOTAL,,,,,,,,0,,MILK,"MILK - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"10,570,000,000",
SURVEY,1950,SEP,,NATIONAL,US TOTAL,,,,,,,,0,,MILK,"MILK - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"9,184,000,000",
SURVEY,1950,OCT,,NATIONAL,US TOTAL,,,,,,,,0,,MILK,"MILK - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"8,658,000,000",
SURVEY,1950,NOV,,NATIONAL,US TOTAL,,,,,,,,0,,MILK,"MILK - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"7,800,000,000",
SURVEY,1950,DEC,,NATIONAL,US TOTAL,,,,,,,,0,,MILK,"MILK - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"7,972,000,000",
SURVEY,1949,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,MILK,"MILK - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"116,103,000,000",
SURVEY,1949,JAN,,NATIONAL,US TOTAL,,,,,,,,0,,MILK,"MILK - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"8,096,000,000",
SURVEY,1949,FEB,,NATIONAL,US TOTAL,,,,,,,,0,,MILK,"MILK - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"7,938,000,000",
SURVEY,1949,MAR,,NATIONAL,US TOTAL,,,,,,,,0,,MILK,"MILK - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"9,587,000,000",
SURVEY,1949,APR,,NATIONAL,US TOTAL,,,,,,,,0,,MILK,"MILK - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"10,469,000,000",
SURVEY,1949,MAY,,NATIONAL,US TOTAL,,,,,,,,0,,MILK,"MILK - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"12,326,000,000",
SURVEY,1949,JUN,,NATIONAL,US TOTAL,,,,,,,,0,,MILK,"MILK - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"12,116,000,000",
SURVEY,1949,JUL,,NATIONAL,US TOTAL,,,,,,,,0,,MILK,"MILK - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"11,279,000,000",
SURVEY,1949,AUG,,NATIONAL,US TOTAL,,,,,,,,0,,MILK,"MILK - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"10,548,000,000",
SURVEY,1949,SEP,,NATIONAL,US TOTAL,,,,,,,,0,,MILK,"MILK - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"9,222,000,000",
SURVEY,1949,OCT,,NATIONAL,US TOTAL,,,,,,,,0,,MILK,"MILK - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"8,624,000,000",
SURVEY,1949,NOV,,NATIONAL,US TOTAL,,,,,,,,0,,MILK,"MILK - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"7,806,000,000",
SURVEY,1949,DEC,,NATIONAL,US TOTAL,,,,,,,,0,,MILK,"MILK - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"8,092,000,000",
SURVEY,1948,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,MILK,"MILK - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"112,671,000,000",
SURVEY,1948,JAN,,NATIONAL,US TOTAL,,,,,,,,0,,MILK,"MILK - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"7,842,000,000",
SURVEY,1948,FEB,,NATIONAL,US TOTAL,,,,,,,,0,,MILK,"MILK - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"7,856,000,000",
SURVEY,1948,MAR,,NATIONAL,US TOTAL,,,,,,,,0,,MILK,"MILK - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"9,155,000,000",
SURVEY,1948,APR,,NATIONAL,US TOTAL,,,,,,,,0,,MILK,"MILK - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"9,999,000,000",
SURVEY,1948,MAY,,NATIONAL,US TOTAL,,,,,,,,0,,MILK,"MILK - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"11,997,000,000",
SURVEY,1948,JUN,,NATIONAL,US TOTAL,,,,,,,,0,,MILK,"MILK - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"11,986,000,000",
SURVEY,1948,JUL,,NATIONAL,US TOTAL,,,,,,,,0,,MILK,"MILK - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"11,246,000,000",
SURVEY,1948,AUG,,NATIONAL,US TOTAL,,,,,,,,0,,MILK,"MILK - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"10,248,000,000",
SURVEY,1948,SEP,,NATIONAL,US TOTAL,,,,,,,,0,,MILK,"MILK - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"8,898,000,000",
SURVEY,1948,OCT,,NATIONAL,US TOTAL,,,,,,,,0,,MILK,"MILK - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"8,306,000,000",
SURVEY,1948,NOV,,NATIONAL,US TOTAL,,,,,,,,0,,MILK,"MILK - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"7,432,000,000",
SURVEY,1948,DEC,,NATIONAL,US TOTAL,,,,,,,,0,,MILK,"MILK - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"7,706,000,000",
SURVEY,1947,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,MILK,"MILK - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"116,814,000,000",
SURVEY,1947,JAN,,NATIONAL,US TOTAL,,,,,,,,0,,MILK,"MILK - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"8,418,000,000",
SURVEY,1947,FEB,,NATIONAL,US TOTAL,,,,,,,,0,,MILK,"MILK - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"8,231,000,000",
SURVEY,1947,MAR,,NATIONAL,US TOTAL,,,,,,,,0,,MILK,"MILK - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"9,787,000,000",
SURVEY,1947,APR,,NATIONAL,US TOTAL,,,,,,,,0,,MILK,"MILK - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"10,508,000,000",
SURVEY,1947,MAY,,NATIONAL,US TOTAL,,,,,,,,0,,MILK,"MILK - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"12,491,000,000",
SURVEY,1947,JUN,,NATIONAL,US TOTAL,,,,,,,,0,,MILK,"MILK - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"12,631,000,000",
SURVEY,1947,JUL,,NATIONAL,US TOTAL,,,,,,,,0,,MILK,"MILK - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"11,930,000,000",
SURVEY,1947,AUG,,NATIONAL,US TOTAL,,,,,,,,0,,MILK,"MILK - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"10,454,000,000",
SURVEY,1947,SEP,,NATIONAL,US TOTAL,,,,,,,,0,,MILK,"MILK - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"8,998,000,000",
SURVEY,1947,OCT,,NATIONAL,US TOTAL,,,,,,,,0,,MILK,"MILK - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"8,445,000,000",
SURVEY,1947,NOV,,NATIONAL,US TOTAL,,,,,,,,0,,MILK,"MILK - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"7,374,000,000",
SURVEY,1947,DEC,,NATIONAL,US TOTAL,,,,,,,,0,,MILK,"MILK - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"7,547,000,000",
SURVEY,1946,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,MILK,"MILK - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"117,697,000,000",
SURVEY,1946,JAN,,NATIONAL,US TOTAL,,,,,,,,0,,MILK,"MILK - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"8,202,000,000",
SURVEY,1946,FEB,,NATIONAL,US TOTAL,,,,,,,,0,,MILK,"MILK - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"8,029,000,000",
SURVEY,1946,MAR,,NATIONAL,US TOTAL,,,,,,,,0,,MILK,"MILK - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"9,603,000,000",
SURVEY,1946,APR,,NATIONAL,US TOTAL,,,,,,,,0,,MILK,"MILK - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"10,595,000,000",
SURVEY,1946,MAY,,NATIONAL,US TOTAL,,,,,,,,0,,MILK,"MILK - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"12,577,000,000",
SURVEY,1946,JUN,,NATIONAL,US TOTAL,,,,,,,,0,,MILK,"MILK - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"12,489,000,000",
SURVEY,1946,JUL,,NATIONAL,US TOTAL,,,,,,,,0,,MILK,"MILK - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"11,813,000,000",
SURVEY,1946,AUG,,NATIONAL,US TOTAL,,,,,,,,0,,MILK,"MILK - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"10,756,000,000",
SURVEY,1946,SEP,,NATIONAL,US TOTAL,,,,,,,,0,,MILK,"MILK - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"9,296,000,000",
SURVEY,1946,OCT,,NATIONAL,US TOTAL,,,,,,,,0,,MILK,"MILK - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"8,632,000,000",
SURVEY,1946,NOV,,NATIONAL,US TOTAL,,,,,,,,0,,MILK,"MILK - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"7,698,000,000",
SURVEY,1946,DEC,,NATIONAL,US TOTAL,,,,,,,,0,,MILK,"MILK - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"8,007,000,000",
SURVEY,1945,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,MILK,"MILK - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"119,828,000,000",
SURVEY,1945,JAN,,NATIONAL,US TOTAL,,,,,,,,0,,MILK,"MILK - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"8,517,000,000",
SURVEY,1945,FEB,,NATIONAL,US TOTAL,,,,,,,,0,,MILK,"MILK - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"8,243,000,000",
SURVEY,1945,MAR,,NATIONAL,US TOTAL,,,,,,,,0,,MILK,"MILK - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"9,814,000,000",
SURVEY,1945,APR,,NATIONAL,US TOTAL,,,,,,,,0,,MILK,"MILK - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"10,718,000,000",
SURVEY,1945,MAY,,NATIONAL,US TOTAL,,,,,,,,0,,MILK,"MILK - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"12,696,000,000",
SURVEY,1945,JUN,,NATIONAL,US TOTAL,,,,,,,,0,,MILK,"MILK - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"12,907,000,000",
SURVEY,1945,JUL,,NATIONAL,US TOTAL,,,,,,,,0,,MILK,"MILK - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"12,194,000,000",
SURVEY,1945,AUG,,NATIONAL,US TOTAL,,,,,,,,0,,MILK,"MILK - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"11,010,000,000",
SURVEY,1945,SEP,,NATIONAL,US TOTAL,,,,,,,,0,,MILK,"MILK - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"9,428,000,000",
SURVEY,1945,OCT,,NATIONAL,US TOTAL,,,,,,,,0,,MILK,"MILK - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"8,719,000,000",
SURVEY,1945,NOV,,NATIONAL,US TOTAL,,,,,,,,0,,MILK,"MILK - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"7,718,000,000",
SURVEY,1945,DEC,,NATIONAL,US TOTAL,,,,,,,,0,,MILK,"MILK - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"7,864,000,000",
SURVEY,1944,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,MILK,"MILK - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"117,023,000,000",
SURVEY,1944,JAN,,NATIONAL,US TOTAL,,,,,,,,0,,MILK,"MILK - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"8,358,000,000",
SURVEY,1944,FEB,,NATIONAL,US TOTAL,,,,,,,,0,,MILK,"MILK - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"8,438,000,000",
SURVEY,1944,MAR,,NATIONAL,US TOTAL,,,,,,,,0,,MILK,"MILK - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"9,592,000,000",
SURVEY,1944,APR,,NATIONAL,US TOTAL,,,,,,,,0,,MILK,"MILK - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"10,189,000,000",
SURVEY,1944,MAY,,NATIONAL,US TOTAL,,,,,,,,0,,MILK,"MILK - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"12,272,000,000",
SURVEY,1944,JUN,,NATIONAL,US TOTAL,,,,,,,,0,,MILK,"MILK - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"12,333,000,000",
SURVEY,1944,JUL,,NATIONAL,US TOTAL,,,,,,,,0,,MILK,"MILK - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"11,594,000,000",
SURVEY,1944,AUG,,NATIONAL,US TOTAL,,,,,,,,0,,MILK,"MILK - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"10,410,000,000",
SURVEY,1944,SEP,,NATIONAL,US TOTAL,,,,,,,,0,,MILK,"MILK - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"9,223,000,000",
SURVEY,1944,OCT,,NATIONAL,US TOTAL,,,,,,,,0,,MILK,"MILK - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"8,646,000,000",
SURVEY,1944,NOV,,NATIONAL,US TOTAL,,,,,,,,0,,MILK,"MILK - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"7,821,000,000",
SURVEY,1944,DEC,,NATIONAL,US TOTAL,,,,,,,,0,,MILK,"MILK - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"8,147,000,000",
SURVEY,1943,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,MILK,"MILK - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"117,017,000,000",
SURVEY,1943,JAN,,NATIONAL,US TOTAL,,,,,,,,0,,MILK,"MILK - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"8,458,000,000",
SURVEY,1943,FEB,,NATIONAL,US TOTAL,,,,,,,,0,,MILK,"MILK - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"8,210,000,000",
SURVEY,1943,MAR,,NATIONAL,US TOTAL,,,,,,,,0,,MILK,"MILK - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"9,637,000,000",
SURVEY,1943,APR,,NATIONAL,US TOTAL,,,,,,,,0,,MILK,"MILK - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"10,359,000,000",
SURVEY,1943,MAY,,NATIONAL,US TOTAL,,,,,,,,0,,MILK,"MILK - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"12,303,000,000",
SURVEY,1943,JUN,,NATIONAL,US TOTAL,,,,,,,,0,,MILK,"MILK - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"12,654,000,000",
SURVEY,1943,JUL,,NATIONAL,US TOTAL,,,,,,,,0,,MILK,"MILK - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"11,848,000,000",
SURVEY,1943,AUG,,NATIONAL,US TOTAL,,,,,,,,0,,MILK,"MILK - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"10,608,000,000",
SURVEY,1943,SEP,,NATIONAL,US TOTAL,,,,,,,,0,,MILK,"MILK - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"9,111,000,000",
SURVEY,1943,OCT,,NATIONAL,US TOTAL,,,,,,,,0,,MILK,"MILK - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"8,425,000,000",
SURVEY,1943,NOV,,NATIONAL,US TOTAL,,,,,,,,0,,MILK,"MILK - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"7,560,000,000",
SURVEY,1943,DEC,,NATIONAL,US TOTAL,,,,,,,,0,,MILK,"MILK - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"7,844,000,000",
SURVEY,1942,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,MILK,"MILK - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"118,533,000,000",
SURVEY,1942,JAN,,NATIONAL,US TOTAL,,,,,,,,0,,MILK,"MILK - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"8,451,000,000",
SURVEY,1942,FEB,,NATIONAL,US TOTAL,,,,,,,,0,,MILK,"MILK - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"8,149,000,000",
SURVEY,1942,MAR,,NATIONAL,US TOTAL,,,,,,,,0,,MILK,"MILK - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"9,539,000,000",
SURVEY,1942,APR,,NATIONAL,US TOTAL,,,,,,,,0,,MILK,"MILK - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"10,504,000,000",
SURVEY,1942,MAY,,NATIONAL,US TOTAL,,,,,,,,0,,MILK,"MILK - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"12,600,000,000",
SURVEY,1942,JUN,,NATIONAL,US TOTAL,,,,,,,,0,,MILK,"MILK - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"12,555,000,000",
SURVEY,1942,JUL,,NATIONAL,US TOTAL,,,,,,,,0,,MILK,"MILK - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"11,853,000,000",
SURVEY,1942,AUG,,NATIONAL,US TOTAL,,,,,,,,0,,MILK,"MILK - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"10,902,000,000",
SURVEY,1942,SEP,,NATIONAL,US TOTAL,,,,,,,,0,,MILK,"MILK - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"9,414,000,000",
SURVEY,1942,OCT,,NATIONAL,US TOTAL,,,,,,,,0,,MILK,"MILK - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"8,629,000,000",
SURVEY,1942,NOV,,NATIONAL,US TOTAL,,,,,,,,0,,MILK,"MILK - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"7,790,000,000",
SURVEY,1942,DEC,,NATIONAL,US TOTAL,,,,,,,,0,,MILK,"MILK - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"8,147,000,000",
SURVEY,1941,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,MILK,"MILK - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"115,088,000,000",
SURVEY,1941,JAN,,NATIONAL,US TOTAL,,,,,,,,0,,MILK,"MILK - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"8,122,000,000",
SURVEY,1941,FEB,,NATIONAL,US TOTAL,,,,,,,,0,,MILK,"MILK - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"7,855,000,000",
SURVEY,1941,MAR,,NATIONAL,US TOTAL,,,,,,,,0,,MILK,"MILK - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"9,174,000,000",
SURVEY,1941,APR,,NATIONAL,US TOTAL,,,,,,,,0,,MILK,"MILK - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"10,050,000,000",
SURVEY,1941,MAY,,NATIONAL,US TOTAL,,,,,,,,0,,MILK,"MILK - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"12,182,000,000",
SURVEY,1941,JUN,,NATIONAL,US TOTAL,,,,,,,,0,,MILK,"MILK - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"12,042,000,000",
SURVEY,1941,JUL,,NATIONAL,US TOTAL,,,,,,,,0,,MILK,"MILK - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"11,372,000,000",
SURVEY,1941,AUG,,NATIONAL,US TOTAL,,,,,,,,0,,MILK,"MILK - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"10,455,000,000",
SURVEY,1941,SEP,,NATIONAL,US TOTAL,,,,,,,,0,,MILK,"MILK - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"9,238,000,000",
SURVEY,1941,OCT,,NATIONAL,US TOTAL,,,,,,,,0,,MILK,"MILK - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"8,684,000,000",
SURVEY,1941,NOV,,NATIONAL,US TOTAL,,,,,,,,0,,MILK,"MILK - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"7,798,000,000",
SURVEY,1941,DEC,,NATIONAL,US TOTAL,,,,,,,,0,,MILK,"MILK - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"8,116,000,000",
SURVEY,1940,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,MILK,"MILK - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"109,412,000,000",
SURVEY,1940,JAN,,NATIONAL,US TOTAL,,,,,,,,0,,MILK,"MILK - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"7,670,000,000",
SURVEY,1940,FEB,,NATIONAL,US TOTAL,,,,,,,,0,,MILK,"MILK - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"7,631,000,000",
SURVEY,1940,MAR,,NATIONAL,US TOTAL,,,,,,,,0,,MILK,"MILK - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"8,796,000,000",
SURVEY,1940,APR,,NATIONAL,US TOTAL,,,,,,,,0,,MILK,"MILK - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"9,377,000,000",
SURVEY,1940,MAY,,NATIONAL,US TOTAL,,,,,,,,0,,MILK,"MILK - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"11,276,000,000",
SURVEY,1940,JUN,,NATIONAL,US TOTAL,,,,,,,,0,,MILK,"MILK - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"11,678,000,000",
SURVEY,1940,JUL,,NATIONAL,US TOTAL,,,,,,,,0,,MILK,"MILK - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"10,845,000,000",
SURVEY,1940,AUG,,NATIONAL,US TOTAL,,,,,,,,0,,MILK,"MILK - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"9,919,000,000",
SURVEY,1940,SEP,,NATIONAL,US TOTAL,,,,,,,,0,,MILK,"MILK - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"8,822,000,000",
SURVEY,1940,OCT,,NATIONAL,US TOTAL,,,,,,,,0,,MILK,"MILK - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"8,269,000,000",
SURVEY,1940,NOV,,NATIONAL,US TOTAL,,,,,,,,0,,MILK,"MILK - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"7,427,000,000",
SURVEY,1940,DEC,,NATIONAL,US TOTAL,,,,,,,,0,,MILK,"MILK - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"7,702,000,000",
SURVEY,1939,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,MILK,"MILK - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"106,792,000,000",
SURVEY,1939,JAN,,NATIONAL,US TOTAL,,,,,,,,0,,MILK,"MILK - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"7,807,000,000",
SURVEY,1939,FEB,,NATIONAL,US TOTAL,,,,,,,,0,,MILK,"MILK - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"7,411,000,000",
SURVEY,1939,MAR,,NATIONAL,US TOTAL,,,,,,,,0,,MILK,"MILK - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"8,725,000,000",
SURVEY,1939,APR,,NATIONAL,US TOTAL,,,,,,,,0,,MILK,"MILK - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"9,195,000,000",
